amp,freq
25,8000.0
40,8000.0
75,8000.0
28,8000.0
68,8000.0
9,8000.0
20,5333.333333333333
240,1454.5454545454545
179,8000.0
205,8000.0
183,16000.0
226,5333.333333333333
152,8000.0
161,16000.0
101,8000.0
172,4000.0
32,2666.6666666666665
125,4000.0
3,8000.0
90,5333.333333333333
54,16000.0
96,8000.0
43,16000.0
91,5333.333333333333
75,8000.0
180,8000.0
91,16000.0
136,8000.0
49,3200.0
29,16000.0
58,16000.0
24,8000.0
33,16000.0
9,16000.0
12,16000.0
130,5333.333333333333
64,16000.0
99,8000.0
36,8000.0
140,8000.0
12,5333.333333333333
94,8000.0
68,8000.0
76,16000.0
17,8000.0
98,8000.0
20,8000.0
151,8000.0
129,16000.0
174,8000.0
26,4000.0
114,4000.0
60,8000.0
66,16000.0
50,8000.0
58,16000.0
53,5333.333333333333
32,8000.0
47,16000.0
35,8000.0
41,16000.0
47,4000.0
1,16000.0
32,5333.333333333333
15,8000.0
83,8000.0
56,16000.0
69,16000.0
42,8000.0
111,8000.0
72,16000.0
100,8000.0
49,5333.333333333333
85,8000.0
15,8000.0
13,16000.0
88,8000.0
18,5333.333333333333
3,16000.0
1,16000.0
81,5333.333333333333
30,8000.0
119,8000.0
29,8000.0
60,16000.0
162,8000.0
124,8000.0
110,8000.0
187,8000.0
136,5333.333333333333
71,8000.0
93,8000.0
91,8000.0
107,8000.0
278,8000.0
2,8000.0
185,8000.0
41,8000.0
146,8000.0
49,8000.0
198,8000.0
9,5333.333333333333
147,8000.0
86,8000.0
128,8000.0
5,8000.0
163,8000.0
11,5333.333333333333
165,8000.0
36,8000.0
56,16000.0
48,5333.333333333333
104,5333.333333333333
39,8000.0
73,8000.0
45,8000.0
140,8000.0
42,8000.0
169,8000.0
97,8000.0
187,8000.0
41,4000.0
172,4000.0
73,5333.333333333333
147,8000.0
120,16000.0
211,5333.333333333333
71,4000.0
88,8000.0
72,16000.0
197,8000.0
149,5333.333333333333
192,8000.0
123,8000.0
208,8000.0
138,2666.6666666666665
217,8000.0
155,8000.0
235,5333.333333333333
206,16000.0
207,16000.0
188,8000.0
265,16000.0
65,8000.0
154,8000.0
35,5333.333333333333
162,5333.333333333333
22,8000.0
2,8000.0
139,8000.0
109,4000.0
6,4000.0
95,8000.0
24,8000.0
30,16000.0
10,16000.0
215,5333.333333333333
45,8000.0
147,8000.0
41,4000.0
190,5333.333333333333
34,5333.333333333333
109,8000.0
105,8000.0
39,4000.0
50,8000.0
162,5333.333333333333
36,5333.333333333333
25,16000.0
80,8000.0
7,8000.0
186,8000.0
36,5333.333333333333
164,8000.0
15,8000.0
139,8000.0
120,16000.0
149,16000.0
1111,4000.0
609,16000.0
1955,8000.0
1116,5333.333333333333
531,8000.0
94,8000.0
710,5333.333333333333
117,8000.0
111,16000.0
804,4000.0
201,2285.714285714286
811,4000.0
374,5333.333333333333
59,8000.0
417,8000.0
372,5333.333333333333
169,8000.0
228,8000.0
101,5333.333333333333
244,8000.0
10,8000.0
446,5333.333333333333
148,3200.0
98,8000.0
190,5333.333333333333
407,8000.0
570,5333.333333333333
234,5333.333333333333
346,16000.0
259,3200.0
378,5333.333333333333
261,8000.0
262,16000.0
363,5333.333333333333
224,16000.0
457,5333.333333333333
77,8000.0
602,4000.0
293,5333.333333333333
308,16000.0
91,8000.0
467,5333.333333333333
109,5333.333333333333
187,8000.0
205,8000.0
4644,2000.0
5881,5333.333333333333
1099,8000.0
3563,16000.0
3737,4000.0
2888,5333.333333333333
981,4000.0
626,16000.0
649,16000.0
1023,4000.0
2312,5333.333333333333
72,8000.0
509,8000.0
2202,8000.0
2309,5333.333333333333
860,5333.333333333333
566,16000.0
1474,5333.333333333333
1468,3200.0
463,5333.333333333333
405,8000.0
381,16000.0
945,5333.333333333333
93,8000.0
791,5333.333333333333
523,8000.0
802,16000.0
1019,3200.0
788,8000.0
1117,5333.333333333333
449,8000.0
958,5333.333333333333
398,8000.0
332,5333.333333333333
162,16000.0
1195,8000.0
1962,4000.0
1718,3200.0
553,8000.0
197,8000.0
1469,16000.0
1147,5333.333333333333
1211,5333.333333333333
982,5333.333333333333
2099,8000.0
2359,8000.0
1342,5333.333333333333
547,16000.0
1380,8000.0
1530,4000.0
1627,5333.333333333333
996,8000.0
1154,5333.333333333333
249,8000.0
761,8000.0
1647,8000.0
1969,5333.333333333333
3156,8000.0
3966,8000.0
2589,8000.0
3366,5333.333333333333
2176,8000.0
1361,5333.333333333333
2002,8000.0
2708,8000.0
2212,5333.333333333333
1575,8000.0
482,8000.0
1698,8000.0
2467,5333.333333333333
2964,5333.333333333333
3050,8000.0
1776,8000.0
2490,5333.333333333333
2191,8000.0
1552,5333.333333333333
3204,8000.0
2962,8000.0
2669,5333.333333333333
758,16000.0
326,8000.0
1715,16000.0
2188,8000.0
2552,8000.0
3393,8000.0
2252,5333.333333333333
1661,8000.0
2497,8000.0
3111,5333.333333333333
4066,8000.0
4257,5333.333333333333
5286,8000.0
3504,8000.0
2888,5333.333333333333
3970,8000.0
3993,8000.0
2595,5333.333333333333
1403,8000.0
2416,16000.0
2350,8000.0
1252,5333.333333333333
2977,8000.0
3558,8000.0
2888,5333.333333333333
1953,8000.0
2334,5333.333333333333
3672,8000.0
1364,5333.333333333333
42,8000.0
1329,16000.0
148,16000.0
1661,8000.0
2887,5333.333333333333
3788,8000.0
1743,5333.333333333333
1595,8000.0
1730,16000.0
2564,8000.0
862,5333.333333333333
660,5333.333333333333
1950,8000.0
2587,8000.0
1475,4000.0
1220,16000.0
1521,8000.0
2054,5333.333333333333
1177,8000.0
456,16000.0
1019,8000.0
193,8000.0
651,16000.0
2208,5333.333333333333
2728,8000.0
610,8000.0
1464,16000.0
2830,5333.333333333333
2208,8000.0
1083,8000.0
3335,8000.0
4243,5333.333333333333
2312,8000.0
2624,5333.333333333333
4039,8000.0
2541,5333.333333333333
1809,16000.0
3494,8000.0
2883,8000.0
1337,5333.333333333333
1153,16000.0
2415,5333.333333333333
3106,5333.333333333333
3948,8000.0
3997,8000.0
3965,8000.0
2250,8000.0
2785,5333.333333333333
2274,16000.0
1986,8000.0
545,16000.0
1121,16000.0
22,16000.0
133,16000.0
3708,8000.0
4490,16000.0
2484,4000.0
3932,16000.0
4996,5333.333333333333
5709,8000.0
4996,5333.333333333333
6738,8000.0
4092,8000.0
1381,16000.0
497,8000.0
1838,16000.0
1213,16000.0
1865,8000.0
1396,8000.0
1538,8000.0
2548,8000.0
3618,16000.0
2743,8000.0
2845,16000.0
971,16000.0
1135,16000.0
4624,8000.0
2893,8000.0
2674,8000.0
3689,8000.0
2960,8000.0
1784,8000.0
3511,8000.0
4114,8000.0
2702,8000.0
3030,8000.0
2716,8000.0
1062,5333.333333333333
1815,8000.0
2296,8000.0
2078,8000.0
1431,16000.0
2081,8000.0
308,8000.0
443,16000.0
534,5333.333333333333
655,8000.0
330,8000.0
1417,8000.0
726,16000.0
601,8000.0
730,16000.0
932,16000.0
1729,8000.0
2262,16000.0
1251,8000.0
958,8000.0
1948,8000.0
1990,8000.0
1034,8000.0
2051,8000.0
1787,16000.0
2473,8000.0
804,16000.0
895,16000.0
2164,8000.0
3043,5333.333333333333
4913,8000.0
4402,8000.0
3853,8000.0
2811,8000.0
1077,8000.0
411,16000.0
646,16000.0
1945,8000.0
2047,8000.0
1869,5333.333333333333
3462,8000.0
3477,8000.0
1912,8000.0
461,8000.0
863,8000.0
4492,16000.0
5446,8000.0
2348,8000.0
1665,5333.333333333333
1290,16000.0
1329,16000.0
2927,8000.0
2197,16000.0
3382,5333.333333333333
4772,8000.0
4128,8000.0
5627,5333.333333333333
7688,8000.0
8694,8000.0
8195,8000.0
5774,8000.0
4847,5333.333333333333
3466,16000.0
1077,8000.0
1045,16000.0
2788,16000.0
5671,8000.0
5887,8000.0
5295,8000.0
5166,8000.0
3876,5333.333333333333
5452,8000.0
4500,8000.0
1725,4000.0
3251,16000.0
4377,5333.333333333333
5990,8000.0
6034,8000.0
5027,8000.0
2864,8000.0
1567,8000.0
2674,5333.333333333333
3305,16000.0
4299,8000.0
3256,8000.0
3057,5333.333333333333
3674,8000.0
4390,8000.0
2030,8000.0
253,16000.0
274,16000.0
1624,8000.0
2193,16000.0
2674,8000.0
2471,8000.0
2035,8000.0
1353,4000.0
2254,8000.0
1001,8000.0
1071,16000.0
175,16000.0
271,16000.0
2141,8000.0
2832,8000.0
1885,8000.0
2895,16000.0
3036,8000.0
1783,8000.0
2399,8000.0
4780,8000.0
4693,8000.0
3841,8000.0
3526,5333.333333333333
2699,8000.0
1924,5333.333333333333
1432,8000.0
3138,5333.333333333333
4435,8000.0
4907,8000.0
5968,8000.0
4936,8000.0
4261,8000.0
5789,8000.0
6090,8000.0
4290,5333.333333333333
4141,8000.0
2246,8000.0
3927,5333.333333333333
4092,8000.0
2398,8000.0
3102,5333.333333333333
3030,8000.0
884,16000.0
1418,8000.0
482,16000.0
1665,16000.0
2994,8000.0
2143,8000.0
3831,8000.0
4983,8000.0
2613,8000.0
1560,8000.0
3909,8000.0
1516,5333.333333333333
5565,8000.0
6215,8000.0
6126,16000.0
916,5333.333333333333
2155,8000.0
2757,16000.0
686,16000.0
5892,8000.0
4804,8000.0
4904,16000.0
4403,8000.0
5511,5333.333333333333
3604,8000.0
3614,8000.0
4257,8000.0
5424,5333.333333333333
4298,8000.0
3966,8000.0
4179,8000.0
5263,5333.333333333333
5133,8000.0
7073,8000.0
9379,8000.0
8063,8000.0
5013,8000.0
3842,8000.0
2559,5333.333333333333
5122,8000.0
7024,8000.0
6684,8000.0
6874,8000.0
7302,8000.0
3876,8000.0
2047,16000.0
2295,16000.0
4200,8000.0
1598,16000.0
636,16000.0
1233,16000.0
3237,8000.0
4497,16000.0
3502,8000.0
2002,8000.0
2464,8000.0
3500,5333.333333333333
1604,8000.0
558,8000.0
1401,8000.0
676,16000.0
1758,16000.0
3869,8000.0
3617,16000.0
4335,8000.0
3820,8000.0
962,8000.0
164,16000.0
1481,8000.0
2571,16000.0
2892,8000.0
3495,5333.333333333333
3566,8000.0
3581,8000.0
2864,8000.0
3111,8000.0
2878,8000.0
2507,5333.333333333333
2740,8000.0
2677,8000.0
2093,5333.333333333333
2329,16000.0
176,8000.0
70,16000.0
1847,16000.0
1300,5333.333333333333
1454,8000.0
1575,16000.0
1927,8000.0
3695,16000.0
6130,8000.0
6308,8000.0
6458,8000.0
4636,8000.0
4001,8000.0
4202,8000.0
3594,8000.0
2091,8000.0
813,16000.0
855,16000.0
1743,8000.0
3611,16000.0
2437,8000.0
1454,5333.333333333333
996,16000.0
325,8000.0
316,16000.0
2247,8000.0
3514,8000.0
2516,8000.0
4040,8000.0
6268,8000.0
4673,8000.0
2355,8000.0
2686,8000.0
2177,8000.0
328,16000.0
2191,8000.0
1933,8000.0
196,8000.0
2375,16000.0
5530,8000.0
4328,8000.0
1810,8000.0
2964,5333.333333333333
1122,5333.333333333333
1872,8000.0
1562,8000.0
1073,4000.0
1942,8000.0
2160,8000.0
2957,8000.0
2707,8000.0
1978,8000.0
1705,8000.0
660,16000.0
374,16000.0
2356,8000.0
3200,8000.0
3355,8000.0
4173,8000.0
3257,8000.0
3388,8000.0
2555,8000.0
2447,8000.0
1907,8000.0
1798,16000.0
864,8000.0
1008,5333.333333333333
1626,8000.0
1359,5333.333333333333
1857,8000.0
1170,8000.0
820,8000.0
2169,8000.0
2621,8000.0
1344,16000.0
687,16000.0
1503,8000.0
2091,16000.0
2195,5333.333333333333
3122,8000.0
4371,16000.0
3750,8000.0
2604,8000.0
2847,8000.0
2683,8000.0
1311,8000.0
356,16000.0
731,4000.0
1421,16000.0
1786,8000.0
2405,8000.0
2216,8000.0
2253,8000.0
2475,8000.0
2077,8000.0
2087,8000.0
3341,8000.0
3589,8000.0
2127,8000.0
1579,16000.0
1480,5333.333333333333
1320,8000.0
1204,16000.0
1611,8000.0
928,8000.0
1052,8000.0
838,8000.0
1879,5333.333333333333
1656,16000.0
1742,8000.0
2898,5333.333333333333
3324,16000.0
3611,8000.0
2583,8000.0
2491,8000.0
3329,8000.0
3189,8000.0
1632,8000.0
2478,5333.333333333333
1589,16000.0
2121,5333.333333333333
4046,8000.0
4470,8000.0
3918,8000.0
4848,8000.0
4417,8000.0
4146,8000.0
3843,8000.0
3651,8000.0
2157,8000.0
2223,8000.0
2648,8000.0
2868,8000.0
2194,8000.0
2386,8000.0
1983,8000.0
2414,8000.0
2097,8000.0
2863,8000.0
2054,8000.0
1778,8000.0
2089,5333.333333333333
1172,16000.0
315,8000.0
1018,16000.0
966,16000.0
1916,8000.0
2665,5333.333333333333
1511,16000.0
3265,8000.0
1535,8000.0
307,16000.0
97,16000.0
1953,16000.0
1869,8000.0
1248,16000.0
99,8000.0
1184,16000.0
2179,16000.0
3240,8000.0
1396,16000.0
219,8000.0
1138,16000.0
2109,16000.0
1319,8000.0
1280,5333.333333333333
2256,8000.0
1872,16000.0
2265,8000.0
3367,8000.0
4039,8000.0
4277,8000.0
3077,8000.0
3641,16000.0
2454,8000.0
2070,8000.0
1329,8000.0
1720,16000.0
1320,8000.0
1715,8000.0
2794,8000.0
4740,16000.0
6272,8000.0
3903,8000.0
1778,8000.0
1397,8000.0
1706,8000.0
2878,16000.0
1763,8000.0
1924,16000.0
1490,8000.0
1622,8000.0
1483,16000.0
2858,8000.0
1966,8000.0
2259,8000.0
3480,8000.0
2584,8000.0
1979,16000.0
817,5333.333333333333
1675,8000.0
698,16000.0
1112,8000.0
1740,16000.0
1277,8000.0
2744,16000.0
1347,8000.0
1316,16000.0
1686,5333.333333333333
2407,8000.0
2212,16000.0
2900,8000.0
1444,8000.0
752,5333.333333333333
1684,16000.0
2603,8000.0
1994,8000.0
500,16000.0
126,16000.0
101,16000.0
1062,8000.0
1469,16000.0
2060,8000.0
674,16000.0
98,16000.0
169,8000.0
1475,16000.0
1030,8000.0
1305,16000.0
777,5333.333333333333
1063,8000.0
1401,16000.0
1626,8000.0
1505,8000.0
1054,8000.0
349,16000.0
109,16000.0
1194,16000.0
1621,8000.0
2027,16000.0
1959,8000.0
843,16000.0
422,16000.0
742,8000.0
1545,16000.0
1893,16000.0
2443,8000.0
1262,16000.0
1236,8000.0
1106,5333.333333333333
1733,8000.0
1927,16000.0
1755,8000.0
1729,8000.0
558,8000.0
776,5333.333333333333
677,8000.0
836,16000.0
696,8000.0
761,5333.333333333333
1020,8000.0
1231,16000.0
1607,8000.0
1608,8000.0
1501,8000.0
1492,8000.0
1825,8000.0
1574,8000.0
1190,16000.0
604,8000.0
430,4000.0
990,16000.0
789,8000.0
392,16000.0
362,8000.0
273,16000.0
516,16000.0
748,16000.0
1103,8000.0
609,8000.0
119,16000.0
66,16000.0
519,16000.0
300,8000.0
754,16000.0
665,8000.0
603,8000.0
163,16000.0
591,5333.333333333333
580,8000.0
589,16000.0
1069,8000.0
481,8000.0
192,16000.0
466,16000.0
295,16000.0
735,8000.0
701,16000.0
402,8000.0
103,16000.0
411,16000.0
431,16000.0
472,8000.0
368,16000.0
297,16000.0
107,8000.0
473,16000.0
102,8000.0
166,16000.0
241,16000.0
472,8000.0
41,16000.0
359,8000.0
48,8000.0
416,8000.0
69,8000.0
1191,2666.6666666666665
242,8000.0
29,16000.0
551,16000.0
1014,4000.0
626,4000.0
118,16000.0
473,8000.0
431,16000.0
384,16000.0
408,16000.0
362,4000.0
195,8000.0
87,16000.0
1923,3200.0
890,3200.0
699,8000.0
643,16000.0
1036,16000.0
1125,5333.333333333333
591,8000.0
866,16000.0
954,8000.0
1109,4000.0
564,4000.0
272,16000.0
319,16000.0
667,8000.0
296,4000.0
115,8000.0
276,16000.0
546,8000.0
274,8000.0
467,16000.0
129,8000.0
37,16000.0
31,16000.0
727,16000.0
626,16000.0
772,8000.0
192,16000.0
219,8000.0
93,16000.0
825,16000.0
60,4000.0
294,8000.0
506,16000.0
950,8000.0
131,8000.0
682,16000.0
500,5333.333333333333
575,8000.0
403,16000.0
407,16000.0
373,16000.0
429,16000.0
321,8000.0
419,16000.0
102,16000.0
349,16000.0
50,8000.0
613,16000.0
255,8000.0
340,16000.0
254,16000.0
701,4000.0
251,16000.0
194,16000.0
299,8000.0
649,16000.0
131,16000.0
474,8000.0
296,16000.0
220,16000.0
591,16000.0
343,8000.0
184,16000.0
788,16000.0
48,8000.0
46,16000.0
760,16000.0
146,16000.0
362,8000.0
936,16000.0
807,4000.0
33,16000.0
335,8000.0
444,8000.0
1504,8000.0
796,5333.333333333333
420,8000.0
138,16000.0
343,8000.0
929,16000.0
414,4000.0
561,5333.333333333333
1123,5333.333333333333
511,4000.0
621,4000.0
462,8000.0
225,16000.0
278,16000.0
217,8000.0
186,16000.0
512,16000.0
96,8000.0
135,16000.0
412,16000.0
443,4000.0
852,4000.0
577,4000.0
467,4000.0
685,4000.0
147,8000.0
93,16000.0
237,8000.0
111,5333.333333333333
71,16000.0
443,8000.0
406,4000.0
151,8000.0
8,16000.0
257,16000.0
623,8000.0
37,4000.0
201,16000.0
82,16000.0
520,8000.0
133,8000.0
282,16000.0
1,8000.0
191,8000.0
269,8000.0
100,16000.0
87,8000.0
42,16000.0
461,16000.0
117,8000.0
57,8000.0
8,16000.0
344,8000.0
187,16000.0
207,16000.0
241,8000.0
44,8000.0
53,16000.0
45,16000.0
246,5333.333333333333
217,8000.0
254,16000.0
308,4000.0
268,5333.333333333333
185,4000.0
13,5333.333333333333
136,8000.0
131,16000.0
23,8000.0
218,16000.0
210,8000.0
15,16000.0
95,16000.0
87,8000.0
269,16000.0
166,8000.0
129,16000.0
239,16000.0
0,5333.333333333333
68,8000.0
72,8000.0
196,4000.0
237,8000.0
43,8000.0
74,16000.0
29,16000.0
268,8000.0
28,16000.0
139,8000.0
63,16000.0
216,16000.0
23,8000.0
80,16000.0
9,16000.0
122,8000.0
68,5333.333333333333
267,16000.0
138,8000.0
169,8000.0
62,16000.0
194,8000.0
156,8000.0
253,8000.0
6,8000.0
118,16000.0
56,8000.0
287,5333.333333333333
67,4000.0
371,8000.0
141,16000.0
312,5333.333333333333
155,16000.0
293,8000.0
190,16000.0
289,16000.0
110,8000.0
259,8000.0
139,8000.0
314,8000.0
10,4000.0
83,8000.0
61,8000.0
265,8000.0
272,8000.0
261,8000.0
185,16000.0
318,8000.0
5,5333.333333333333
117,4000.0
20,8000.0
61,16000.0
27,16000.0
33,16000.0
2,16000.0
19,8000.0
4,16000.0
144,5333.333333333333
10,8000.0
56,16000.0
13,16000.0
118,8000.0
58,8000.0
120,5333.333333333333
25,8000.0
87,16000.0
41,8000.0
126,16000.0
46,16000.0
132,8000.0
141,4000.0
8,5333.333333333333
9,16000.0
82,4000.0
46,16000.0
154,8000.0
10,8000.0
104,8000.0
132,16000.0
179,8000.0
87,8000.0
100,16000.0
50,8000.0
58,16000.0
92,8000.0
39,8000.0
7,8000.0
92,5333.333333333333
8,8000.0
29,16000.0
51,8000.0
26,16000.0
154,8000.0
59,8000.0
64,16000.0
28,16000.0
140,8000.0
23,8000.0
44,16000.0
169,8000.0
2,8000.0
19,16000.0
138,16000.0
86,8000.0
180,5333.333333333333
89,8000.0
100,8000.0
22,16000.0
172,4000.0
29,5333.333333333333
258,3200.0
72,16000.0
179,8000.0
109,16000.0
230,16000.0
88,8000.0
163,16000.0
73,16000.0
313,8000.0
165,16000.0
203,16000.0
182,16000.0
315,8000.0
101,16000.0
256,8000.0
222,16000.0
393,8000.0
192,5333.333333333333
262,16000.0
181,8000.0
426,8000.0
169,4000.0
262,16000.0
36,4000.0
118,16000.0
9,8000.0
87,16000.0
102,4000.0
90,16000.0
155,4000.0
138,8000.0
186,16000.0
82,8000.0
191,5333.333333333333
111,16000.0
223,8000.0
3,8000.0
274,8000.0
134,8000.0
272,5333.333333333333
132,8000.0
214,16000.0
163,16000.0
320,8000.0
195,8000.0
222,16000.0
200,16000.0
310,16000.0
143,8000.0
263,16000.0
164,8000.0
439,5333.333333333333
50,8000.0
243,8000.0
157,8000.0
362,8000.0
61,5333.333333333333
293,16000.0
14,8000.0
16,16000.0
158,8000.0
23,8000.0
436,5333.333333333333
303,8000.0
423,16000.0
281,8000.0
656,8000.0
588,16000.0
601,16000.0
592,16000.0
878,8000.0
825,8000.0
1072,5333.333333333333
1056,16000.0
1113,8000.0
1023,8000.0
1219,8000.0
1042,8000.0
1213,8000.0
1198,16000.0
1295,8000.0
1175,8000.0
1355,8000.0
1348,16000.0
1406,16000.0
1400,16000.0
1565,8000.0
1451,16000.0
1589,16000.0
1477,8000.0
1667,16000.0
3138,1230.7692307692307
3036,16000.0
3359,8000.0
1770,2285.714285714286
1852,16000.0
1313,4000.0
1329,16000.0
330,2285.714285714286
218,8000.0
534,8000.0
1137,1333.3333333333333
1022,8000.0
1187,8000.0
1034,8000.0
1154,8000.0
1059,1454.5454545454545
1051,16000.0
1431,8000.0
1400,5333.333333333333
1498,8000.0
1396,8000.0
1740,2666.6666666666665
1695,8000.0
1989,8000.0
1957,16000.0
3978,1333.3333333333333
5559,1230.7692307692307
2009,1777.7777777777778
2511,8000.0
3806,1142.857142857143
2279,1142.857142857143
2075,16000.0
2830,5333.333333333333
2762,16000.0
3755,3200.0
1864,1142.857142857143
679,2285.714285714286
702,16000.0
992,1600.0
958,16000.0
971,16000.0
5196,615.3846153846154
6475,1230.7692307692307
1795,1600.0
2422,8000.0
967,8000.0
1169,16000.0
3727,2285.714285714286
3488,16000.0
4770,8000.0
1889,1600.0
1850,16000.0
2871,5333.333333333333
2608,8000.0
3295,8000.0
3237,16000.0
3799,5333.333333333333
3666,16000.0
3946,8000.0
2181,1600.0
1918,8000.0
2233,8000.0
1330,8000.0
1455,16000.0
639,5333.333333333333
770,16000.0
968,2285.714285714286
964,16000.0
1478,8000.0
4289,640.0
4130,16000.0
4510,8000.0
4352,8000.0
4364,16000.0
6249,1230.7692307692307
1275,1600.0
1798,16000.0
318,5333.333333333333
483,16000.0
3656,2285.714285714286
3281,16000.0
4141,8000.0
2660,1600.0
2455,16000.0
3151,5333.333333333333
2714,8000.0
3228,8000.0
3140,16000.0
3341,5333.333333333333
2001,1230.7692307692307
1556,8000.0
1633,16000.0
572,5333.333333333333
620,16000.0
957,1454.5454545454545
870,16000.0
992,16000.0
3149,761.9047619047619
3048,8000.0
3325,8000.0
3290,16000.0
3752,4000.0
3550,16000.0
4010,8000.0
3646,16000.0
7006,8000.0
8167,2000.0
7671,16000.0
7970,16000.0
1094,3200.0
1127,16000.0
987,4000.0
1032,8000.0
4316,1600.0
4228,1777.7777777777778
1564,2285.714285714286
1631,16000.0
1156,8000.0
2150,8000.0
1672,1600.0
1078,1777.7777777777778
350,8000.0
551,8000.0
22,8000.0
1168,4000.0
2050,1454.5454545454545
1174,4000.0
2556,1777.7777777777778
2124,8000.0
2239,16000.0
1988,5333.333333333333
5023,1777.7777777777778
9932,1230.7692307692307
3510,1454.5454545454545
2638,8000.0
3238,16000.0
2419,8000.0
3799,5333.333333333333
7813,1777.7777777777778
1846,1600.0
802,2666.6666666666665
1240,8000.0
4251,1777.7777777777778
1525,1777.7777777777778
1210,2285.714285714286
850,2666.6666666666665
275,8000.0
566,8000.0
373,8000.0
1494,2666.6666666666665
976,8000.0
1160,8000.0
719,8000.0
4202,1777.7777777777778
3361,5333.333333333333
3466,16000.0
2724,8000.0
3576,4000.0
9809,1230.7692307692307
3468,1600.0
2357,8000.0
2938,16000.0
1524,8000.0
2989,8000.0
1883,8000.0
2112,8000.0
7410,2666.6666666666665
2040,1600.0
532,2666.6666666666665
1353,8000.0
5000,1777.7777777777778
2101,2285.714285714286
1076,1777.7777777777778
74,8000.0
116,8000.0
3,16000.0
862,4000.0
1937,2666.6666666666665
380,2666.6666666666665
3728,1777.7777777777778
1859,2666.6666666666665
4192,2285.714285714286
1987,2285.714285714286
2662,5333.333333333333
10868,2285.714285714286
4132,1777.7777777777778
1507,5333.333333333333
2131,16000.0
1506,8000.0
3798,8000.0
7830,1600.0
1190,2285.714285714286
778,8000.0
785,16000.0
433,8000.0
2304,3200.0
5646,2285.714285714286
1375,2000.0
65,5333.333333333333
130,16000.0
125,5333.333333333333
25,8000.0
1653,3200.0
1974,2000.0
775,3200.0
2848,1454.5454545454545
2642,16000.0
2945,5333.333333333333
2743,16000.0
3011,8000.0
2613,8000.0
3176,8000.0
3004,16000.0
3050,16000.0
2996,16000.0
3502,8000.0
3208,16000.0
3808,8000.0
3020,8000.0
3122,16000.0
11045,1454.5454545454545
2191,1777.7777777777778
367,8000.0
5078,2666.6666666666665
7273,2285.714285714286
766,1777.7777777777778
1146,8000.0
3651,2666.6666666666665
4763,2000.0
2134,1066.6666666666667
2323,2666.6666666666665
1526,8000.0
1559,16000.0
511,5333.333333333333
478,16000.0
916,4000.0
637,16000.0
869,8000.0
191,8000.0
682,8000.0
35,8000.0
3512,1777.7777777777778
2589,5333.333333333333
2666,16000.0
2243,8000.0
3017,4000.0
2889,16000.0
4023,3200.0
3334,4000.0
3499,16000.0
2922,8000.0
2952,16000.0
11217,1777.7777777777778
429,2285.714285714286
275,8000.0
6549,2666.6666666666665
5474,1777.7777777777778
2747,5333.333333333333
4830,4000.0
4500,2000.0
1044,2666.6666666666665
909,8000.0
4926,2285.714285714286
1761,2285.714285714286
1006,3200.0
422,3200.0
1185,4000.0
1770,2666.6666666666665
711,3200.0
1924,2000.0
1601,5333.333333333333
3322,4000.0
2043,3200.0
2090,16000.0
2031,8000.0
4179,5333.333333333333
4017,16000.0
4057,16000.0
2663,5333.333333333333
2994,16000.0
2937,16000.0
3380,8000.0
9176,1333.3333333333333
6384,1142.857142857143
1729,1600.0
1690,16000.0
6519,3200.0
1006,2285.714285714286
26,4000.0
2221,4000.0
3702,2285.714285714286
709,2666.6666666666665
1671,8000.0
917,2000.0
1347,4000.0
864,4000.0
486,2666.6666666666665
1227,4000.0
147,3200.0
2852,2666.6666666666665
2165,4000.0
3668,2666.6666666666665
2500,4000.0
3569,2666.6666666666665
2020,4000.0
2052,16000.0
1965,8000.0
2363,16000.0
9013,2285.714285714286
2813,4000.0
4271,5333.333333333333
5537,2000.0
176,4000.0
2082,5333.333333333333
5996,2285.714285714286
1540,3200.0
3283,5333.333333333333
1957,2285.714285714286
1779,3200.0
591,5333.333333333333
3087,3200.0
188,2285.714285714286
1012,5333.333333333333
928,4000.0
537,3200.0
1165,3200.0
46,3200.0
1190,4000.0
780,5333.333333333333
3025,1777.7777777777778
2542,8000.0
3511,4000.0
3176,16000.0
3670,5333.333333333333
2773,3200.0
3525,8000.0
7629,1454.5454545454545
2723,4000.0
6266,5333.333333333333
3494,2000.0
375,5333.333333333333
4087,4000.0
3047,2285.714285714286
2946,8000.0
5356,2666.6666666666665
161,3200.0
1414,8000.0
1093,3200.0
1783,2666.6666666666665
473,4000.0
2291,4000.0
8,4000.0
717,4000.0
629,2666.6666666666665
180,4000.0
1970,4000.0
493,4000.0
1928,3200.0
994,4000.0
3248,3200.0
2411,5333.333333333333
4186,3200.0
3471,3200.0
3603,16000.0
3521,16000.0
3917,8000.0
7843,1600.0
1681,5333.333333333333
9572,5333.333333333333
273,3200.0
96,16000.0
827,5333.333333333333
804,16000.0
5241,3200.0
798,4000.0
1304,5333.333333333333
4927,3200.0
3473,3200.0
4204,5333.333333333333
773,2666.6666666666665
936,5333.333333333333
1633,4000.0
1046,3200.0
25,4000.0
1715,4000.0
16,4000.0
1073,4000.0
1294,3200.0
671,5333.333333333333
2215,3200.0
1338,3200.0
1939,4000.0
1244,4000.0
2940,3200.0
2875,16000.0
3190,8000.0
2899,16000.0
4465,4000.0
3384,4000.0
4488,8000.0
6697,2285.714285714286
302,5333.333333333333
11734,4000.0
216,4000.0
4728,5333.333333333333
3615,3200.0
1645,3200.0
4123,4000.0
2370,4000.0
